epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,3429.92,1.67286,0.79134,1.60416,0.89837,0.86685,0.88445,0.31163,2.34127,0.89956,2.32334,0.000416,0.000416,0.000416
82,3470.48,1.68616,0.79756,1.59487,0.8805,0.85098,0.86778,0.3075,2.34863,0.91402,2.26338,0.0003962,0.0003962,0.0003962
83,3510.77,1.67792,0.78348,1.59169,0.8758,0.87228,0.88666,0.313,2.3541,0.89128,2.33847,0.0003764,0.0003764,0.0003764
84,3551.05,1.67179,0.76656,1.58938,0.89473,0.88918,0.89021,0.30748,2.36637,0.87646,2.35,0.0003566,0.0003566,0.0003566
85,3591.42,1.67559,0.77399,1.59802,0.88849,0.88451,0.89999,0.30793,2.35749,0.87916,2.3294,0.0003368,0.0003368,0.0003368
86,3631.31,1.66189,0.76369,1.588,0.88624,0.86798,0.87808,0.30308,2.35467,0.88879,2.33737,0.000317,0.000317,0.000317
87,3671.64,1.66364,0.77984,1.58235,0.89169,0.875,0.87819,0.3046,2.36355,0.88179,2.36286,0.0002972,0.0002972,0.0002972
88,3711.91,1.65565,0.77077,1.58885,0.88537,0.86051,0.87612,0.30854,2.36167,0.89353,2.33982,0.0002774,0.0002774,0.0002774
89,3752.15,1.63951,0.76013,1.58104,0.88172,0.88114,0.87661,0.30792,2.37048,0.89764,2.34968,0.0002576,0.0002576,0.0002576
90,3792.99,1.6396,0.74983,1.58246,0.90006,0.88102,0.89536,0.30793,2.36508,0.87169,2.37446,0.0002378,0.0002378,0.0002378
91,3869.69,1.65349,0.70389,1.64979,0.88403,0.84239,0.87561,0.302,2.35656,0.91371,2.32296,0.000218,0.000218,0.000218
92,3909.32,1.62211,0.67975,1.63058,0.86879,0.86365,0.86986,0.3,2.3895,0.8934,2.38424,0.0001982,0.0001982,0.0001982
93,3948.64,1.60899,0.66891,1.62512,0.88478,0.86549,0.8794,0.30646,2.38147,0.88994,2.38793,0.0001784,0.0001784,0.0001784
94,3988.62,1.59728,0.6614,1.62169,0.88408,0.8587,0.87309,0.30231,2.39879,0.89517,2.39013,0.0001586,0.0001586,0.0001586
95,4028.63,1.59467,0.66055,1.62441,0.88474,0.86685,0.87681,0.30037,2.39301,0.89303,2.38451,0.0001388,0.0001388,0.0001388
96,4068.5,1.59295,0.65613,1.62194,0.88803,0.86277,0.87776,0.30282,2.39769,0.8946,2.38382,0.000119,0.000119,0.000119
97,4108.28,1.57805,0.64996,1.61435,0.8758,0.86227,0.86454,0.29978,2.40433,0.88442,2.40508,9.92e-05,9.92e-05,9.92e-05
98,4148.14,1.5857,0.64603,1.62152,0.88439,0.86549,0.88158,0.30642,2.38937,0.87825,2.3961,7.94e-05,7.94e-05,7.94e-05
99,4187.81,1.57467,0.64025,1.61037,0.88535,0.86957,0.88073,0.30455,2.39302,0.88292,2.39629,5.96e-05,5.96e-05,5.96e-05
100,4227.68,1.56434,0.64106,1.60833,0.88525,0.85952,0.86993,0.30157,2.39561,0.88942,2.40346,3.98e-05,3.98e-05,3.98e-05
